taxa_name	pectoral_fin	pectoral_fin_inferred	pectoral_fin_propagated
Haplochromis flavipinnis	?	?	?
Haplochromis commutabilis	?	?	?
Haplochromis barbarae	?	?	?
Haplochromis chrysogynaion	?	?	?
Haplochromis perrieri	?	?	?
Haplochromis kamiranzovu	?	?	?
Haplochromis macrognathus	?	?	?
Haplochromis ampullarostratus	?	?	?
Haplochromis xenostoma	?	?	?
Haplochromis lacrimosus	?	?	?
Haplochromis harpakteridion	?	?	?
Haplochromis mento	?	?	?
Haplochromis saxicola	?	?	?
Haplochromis melichrous	?	?	?
Haplochromis maculipinna	?	?	?
Haplochromis dichrourus	?	?	?
Haplochromis nyanzae	?	?	?
Haplochromis gilberti	?	?	?
Haplochromis altigenis	?	?	?
Haplochromis retrodens	?	?	?
Haplochromis crassilabris	?	?	?
Haplochromis vicarius	?	?	?
Haplochromis vonlinnei	?	?	?
Haplochromis eutaenia	?	?	?
Haplochromis ptistes	?	?	?
Haplochromis nuchisquamulatus	?	?	?
Haplochromis chromogynos	?	?	?
Haplochromis obtusidens	?	?	?
Haplochromis serridens	?	?	?
Haplochromis megalops	?	?	?
Haplochromis prognathus	?	?	?
Haplochromis pyrrhopteryx	?	?	?
Haplochromis diplotaenia	?	?	?
Haplochromis multiocellatus	?	?	?
Haplochromis tyrianthinus	?	?	?
Haplochromis mentatus	?	?	?
Haplochromis niloticus	?	?	?
Haplochromis apogonoides	?	?	?
Haplochromis bicolor	?	?	?
Haplochromis pachycephalus	?	?	?
Haplochromis oligolepis	?	?	?
Haplochromis cronus	?	?	?
Haplochromis pseudopellegrini	?	?	?
Haplochromis pellegrini	?	?	?
Haplochromis macrops	?	?	?
Haplochromis boops	?	?	?
Haplochromis ushindi	?	?	?
Haplochromis dolorosus	?	?	?
Haplochromis howesi	?	?	?
Haplochromis squamulatus	?	?	?
Haplochromis martini	?	?	?
Haplochromis teunisrasi	?	?	?
Haplochromis argenteus	?	?	?
Haplochromis heusinkveldi	?	?	?
Haplochromis katonga	?	?	?
Haplochromis pallidus	?	?	?
Haplochromis teegelaari	?	?	?
Haplochromis malacophagus	?	?	?
Haplochromis arcanus	?	?	?
Haplochromis gigliolii	?	?	?
Haplochromis cnester	?	?	?
Haplochromis dolichorhynchus	?	?	?
Haplochromis pappenheimi	?	?	?
Haplochromis exspectatus	?	?	?
Haplochromis microdon	?	?	?
Haplochromis bareli	?	?	?
Haplochromis schubotziellus	?	?	?
Haplochromis thuragnathus	?	?	?
Haplochromis humilior	?	?	?
Haplochromis pitmani	?	?	?
Haplochromis plutonius	?	?	?
Haplochromis graueri	?	?	?
Haplochromis sp. HT-1011	?	?	?
Haplochromis sp. HT-8741	?	?	?
Haplochromis sp. HT-8711	?	?	?
Haplochromis sp. HT-8718	?	?	?
Haplochromis sp. 'velvet black'	?	?	?
Haplochromis sp. HT-9397	?	?	?
Haplochromis sp. 'Ngare Nanyuki'	?	?	?
Haplochromis flavus	?	?	?
Haplochromis sp. 'short snout scraper'	?	?	?
Haplochromis elegans	?	?	?
Haplochromis aeneocolor	?	?	?
Haplochromis sp. 'huge Edward'	?	?	?
Haplochromis oligacanthus	?	?	?
Haplochromis sp. 'yellow velvet black'	?	?	?
Haplochromis sp. 9801	?	?	?
Haplochromis sp. 9812	?	?	?
Haplochromis sp. 9764	?	?	?
Haplochromis sp. 9715	?	?	?
Haplochromis sp. 9789	?	?	?
Haplochromis cf. 'plumbus' OS-2008	?	?	?
Haplochromis iris	?	?	?
Haplochromis sp. HT-9049	?	?	?
Haplochromis sp. HT-8990	?	?	?
Haplochromis sp. HT-8777	?	?	?
Haplochromis sp. HT-8778	?	?	?
Haplochromis sp. HT-8768	?	?	?
Haplochromis sp. HT-8773	?	?	?
Haplochromis sp. HT-8881	?	?	?
Haplochromis sp. HT-8879	?	?	?
Haplochromis sp. HT-9003	?	?	?
Haplochromis sp. HT-9019	?	?	?
Haplochromis sp. 'zimba'	?	?	?
Haplochromis sp. 'singida'	?	?	?
Haplochromis sp. HT-1609	?	?	?
Haplochromis pyrrhocephalus	?	?	?
Haplochromis sp. LVH79.7	?	?	?
Haplochromis tweddlei	?	?	?
Haplochromis velifer	?	?	?
Haplochromis lividus	?	?	?
Haplochromis simpsoni	?	?	?
Haplochromis sp. HT-1531	?	?	?
Haplochromis sp. HT-1590	?	?	?
Haplochromis sp. HT-6701	?	?	?
Haplochromis sp. HT-1006	?	?	?
Haplochromis sp. HT-1510	?	?	?
Haplochromis sp. HT-8722	?	?	?
Haplochromis xenognathus	?	?	?
Haplochromis fasciatus	?	?	?
Haplochromis sp. 9706	?	?	?
Haplochromis sp. 9788	?	?	?
Haplochromis sp. 9704	?	?	?
Haplochromis sp. 9705	?	?	?
Haplochromis sp. 'edward'	?	?	?
Haplochromis sp. 'lutotu'	?	?	?
Haplochromis sp. 'george'	?	?	?
Haplochromis sp. 9750	?	?	?
Haplochromis sp. 9703	?	?	?
Haplochromis rudolfianus	?	?	?
Haplochromis sp. El Fayoum	?	?	?
Haplochromis sp. 'Mburo Black'	?	?	?
Haplochromis phytophagus	?	?	?
Haplochromis polli	?	?	?
Haplochromis sp. HT-1515	?	?	?
Haplochromis sp. HT-1530	?	?	?
Haplochromis sp. HT-8785	?	?	?
Haplochromis sp. HT-8903	?	?	?
Haplochromis sp. 'Matumbi hunter'	?	?	?
Haplochromis cf. hiatus TIT-11375	?	?	?
Haplochromis laparogramma	?	?	?
Haplochromis sp. 9794	?	?	?
Haplochromis sp. 9797	?	?	?
Haplochromis sp. 9802	?	?	?
Haplochromis sp. 9811	?	?	?
Haplochromis sp. 9768	?	?	?
Haplochromis sp. 9773	?	?	?
Haplochromis sp. 9778	?	?	?
Haplochromis sp. 9809	?	?	?
Haplochromis sp. 9810	?	?	?
Haplochromis sp. 9804	?	?	?
Haplochromis sp. 'nshere'	?	?	?
Haplochromis sp. 9775	?	?	?
Haplochromis sp. 9767	?	?	?
Haplochromis sp. 9766	?	?	?
Haplochromis sp. 9765	?	?	?
Haplochromis sp. 9717	?	?	?
Haplochromis sp. R612	?	?	?
Haplochromis sp. V29	?	?	?
Haplochromis sp. 92/12	?	?	?
Haplochromis sp. R613	?	?	?
Haplochromis sp. T9	?	?	?
Haplochromis sp. 93/11B	?	?	?
Haplochromis sp. 'small red'	?	?	?
Haplochromis sp. R096	?	?	?
Haplochromis sp. 'thick lips'	?	?	?
Haplochromis sp. 'muzu'	?	?	?
Haplochromis sp. HT-1537	?	?	?
Haplochromis brownae	?	?	?
Haplochromis sp. 'Lake Chala'	?	?	?
Haplochromis sp. V7	?	?	?
Haplochromis sp. 9727	?	?	?
Haplochromis sp. 9728	?	?	?
Haplochromis sp. 9738	?	?	?
Haplochromis sp. 9741	?	?	?
Haplochromis sp. SIM-2009	?	?	?
Haplochromis scheffersi	?	?	?
Haplochromis cf. nigroides/scheffersi	?	?	?
Haplochromis paucidens	?	?	?
Haplochromis sp. crebridens/olivaceus	?	?	?
Haplochromis insidiae	?	?	?
Haplochromis occultidens	?	?	?
Haplochromis olivaceus	?	?	?
Haplochromis burtoni	?	?	?
Haplochromis sauvagei	?	?	?
Haplochromis sp. HT-8688	?	?	?
Haplochromis sp. HT-8963	?	?	?
Haplochromis sp. HT-8966	?	?	?
Haplochromis sp. HT-8964	?	?	?
Haplochromis sp. 'silver bullet'	?	?	?
Haplochromis cf. polli 'Lefini'	?	?	?
Haplochromis demeusii	?	?	?
Haplochromis cf. bakongo H38	?	?	?
Haplochromis cf. bakongo H39	?	?	?
Haplochromis sp. HT-8945	?	?	?
Haplochromis sp. HT-8949	?	?	?
Haplochromis sp. HT-8941	?	?	?
Haplochromis sp. HT-8942	?	?	?
Haplochromis sp. HT-8704	?	?	?
Haplochromis sp. HT-8705	?	?	?
Haplochromis sp. HT-8700	?	?	?
Haplochromis sp. HT-8701	?	?	?
Haplochromis sp. HT-8954	?	?	?
Haplochromis sp. HT-8959	?	?	?
Haplochromis sp. HT-1738	?	?	?
Haplochromis sp. HT-6249	?	?	?
Haplochromis sp. HT-1601	?	?	?
Haplochromis sp. 'Kisangani'	?	?	?
Haplochromis sp. 9803	?	?	?
Haplochromis sp. D8	?	?	?
Haplochromis sp. B3	?	?	?
Haplochromis sp. R5	?	?	?
Haplochromis sp. R1	?	?	?
Haplochromis sp. E7	?	?	?
Haplochromis sp. E3	?	?	?
Haplochromis sp. B4	?	?	?
Haplochromis sp. 9780	?	?	?
Haplochromis sp. 9779	?	?	?
Haplochromis sp. 'purple yellow'	?	?	?
Haplochromis beadlei	?	?	?
Haplochromis desfontanii	?	?	?
Haplochromis sp. HT-8880	?	?	?
Haplochromis sp. HT-8924	?	?	?
Haplochromis sp. HT-8834	?	?	?
Haplochromis sp. HT-8837	?	?	?
Haplochromis sp. HT-8801	?	?	?
Haplochromis sp. HT-8786	?	?	?
Haplochromis sp. HT-8833	?	?	?
Haplochromis sp. HT-8831	?	?	?
Haplochromis sp. HT-1605	?	?	?
Haplochromis sp. HT-1514	?	?	?
Haplochromis hiatus	?	?	?
Haplochromis sp. HT-8680	?	?	?
Haplochromis nubilus	?	?	?
Haplochromis sp. HT-8948	?	?	?
Haplochromis sp. HT-8950	?	?	?
Haplochromis sp. HT-8678	?	?	?
Haplochromis sp. HT-8632	?	?	?
Haplochromis sp. HT-8694	?	?	?
Haplochromis sp. HT-8692	?	?	?
Haplochromis sp. HT-8947	?	?	?
Haplochromis sp. HT-8687	?	?	?
Haplochromis sp. 9796	?	?	?
Haplochromis sp. 'high neck'	?	?	?
Haplochromis sp. 'stone'	?	?	?
Haplochromis sp. WS-2007	?	?	?
Haplochromis sp. HT-1635	?	?	?
Haplochromis sp. HT-1636	?	?	?
Haplochromis sp. HT-1598	?	?	?
Haplochromis sp. HT-1597	?	?	?
Haplochromis sp. HT-1591	?	?	?
Haplochromis sp. HT-1076	?	?	?
Haplochromis sp. HT-1547	?	?	?
Haplochromis sp. HT-1546	?	?	?
Haplochromis sp. 9760	?	?	?
Haplochromis sp. 9726	?	?	?
Haplochromis sp. 9725	?	?	?
Haplochromis sp. 9735	?	?	?
Haplochromis sp. 9730	?	?	?
Haplochromis sp. 9745	?	?	?
Haplochromis sp. HT-8676	?	?	?
Haplochromis angustifrons	?	?	?
Haplochromis sp. 9721	?	?	?
Haplochromis sp. 9776	?	?	?
Haplochromis sp. 9774	?	?	?
Haplochromis sp. 9709	?	?	?
Haplochromis sp. 9707	?	?	?
Haplochromis sp. 'katavi'	?	?	?
Haplochromis sp. 'chala'	?	?	?
Haplochromis macropsoides	?	?	?
Haplochromis sp. 'muzu, rukwa'	?	?	?
Haplochromis sp. 'butiaba'	?	?	?
Haplochromis sp. 'katonga'	?	?	?
Haplochromis sp. 'wamala'	?	?	?
Haplochromis sp. 'piscivore'	?	?	?
Haplochromis sp. 'rockriponianus'	?	?	?
Haplochromis thereuterion	?	?	?
Haplochromis sp. 'red carp'	?	?	?
Haplochromis sp. HT-8911	?	?	?
Haplochromis sp. HT-1533	?	?	?
Haplochromis sp. MV-1999	?	?	?
Haplochromis sp. 'macula'	?	?	?
Haplochromis fischeri	?	?	?
Haplochromis sp. 'thick skin'	?	?	?
Haplochromis riponianus	?	?	?
Haplochromis sp. 'dwarf big eye'	?	?	?
Haplochromis sp. 'oblique mouth'	?	?	?
Haplochromis sp. T47	?	?	?
Haplochromis sp. 'kitilda'	?	?	?
Haplochromis sp. 'babati'	?	?	?
Haplochromis sp. 'kazinga'	?	?	?
Haplochromis sp. HT-9396	?	?	?
Haplochromis tanaos	?	?	?
Haplochromis snoeksi	?	?	?
Haplochromis sp. 'Yaekama'	?	?	?
Haplochromis sp. V24	?	?	?
Haplochromis sp. V25	?	?	?
Haplochromis sp. 62	?	?	?
Haplochromis sp. 63	?	?	?
Haplochromis sp. 93/3	?	?	?
Haplochromis sp. 93/40	?	?	?
Haplochromis sp. 93/8	?	?	?
Haplochromis sp. T18	?	?	?
Haplochromis sp. V12	?	?	?
Haplochromis sp. 'glaucocephalus'	?	?	?
Haplochromis sp. 44	?	?	?
Haplochromis sp. 'brownae'	?	?	?
Haplochromis sp. K014	?	?	?
Haplochromis squamipinnis	?	?	?
Haplochromis gracilior	?	?	?
Haplochromis crebridens	?	?	?
Haplochromis adolfifrederici	?	?	?
Haplochromis microchrysomelas	?	?	?
Haplochromis vittatus	?	?	?
Haplochromis sp. O1	?	?	?
Haplochromis sp. D9	?	?	?
Haplochromis sp. HT-1501	?	?	?
Haplochromis obliquidens	?	?	?
Haplochromis sp. T13	?	?	?
Haplochromis chilotes	?	?	?
Haplochromis sp. 'redtail sheller'	?	?	?
Haplochromis ishmaeli	?	?	?
Haplochromis piceatus	?	?	?
Haplochromis sp. 9713	?	?	?
Haplochromis bloyeti	?	?	?
Chilotilapia rhoadesii	?	?	?
Cyrtocara moorii	?	?	?
Tyrannochromis polyodon	?	?	?
Tyrannochromis maculiceps	?	?	?
Tyrannochromis macrostoma	?	?	?
Tyrannochromis maculatus	?	?	?
Tyrannochromis nigriventer	?	?	?
Mbipia lutea	?	?	?
Mbipia mbipi	?	?	?
Astatotilapia sp. RAD-290F	?	?	?
Astatotilapia sp. RAD-102B	?	?	?
Astatotilapia sp. RAD-72C	?	?	?
Astatotilapia sp. RAD-72B	?	?	?
Astatotilapia sp. RAD-288A	?	?	?
Astatotilapia sp. RAD-78A	?	?	?
Astatotilapia sp. 2D10C	?	?	?
Astatotilapia sp. RAD-224B	?	?	?
Astatotilapia sp. RAD-327	?	?	?
Astatotilapia sp. RAD-183C	?	?	?
Astatotilapia sp. RAD-367A	?	?	?
Astatotilapia sp. RAD-78B	?	?	?
Astatotilapia sp. RAD-313	?	?	?
Astatotilapia sp. RAD-206	?	?	?
Astatotilapia sp. RAD-200	?	?	?
Astatotilapia sp. RAD-223A	?	?	?
Astatotilapia sp. RAD-289	?	?	?
Astatotilapia sp. RAD-287	?	?	?
Astatotilapia sp. RAD-207B	?	?	?
Astatotilapia sp. 'Blue Rufiji'	?	?	?
Astatotilapia sp. RAD-223B	?	?	?
Astatotilapia sp. RAD-78C	?	?	?
Astatotilapia sp. RAD-288B	?	?	?
Astatotilapia sp. 'Ruaha'	?	?	?
Astatotilapia sp. RAD-367B	?	?	?
Astatotilapia sp. RAD-213B	?	?	?
Astatotilapia sp. RAD-72A	?	?	?
Astatotilapia sp. RAD-207A	?	?	?
Astatotilapia sp. RAD-213C	?	?	?
Astatotilapia sp. RAD-183B	?	?	?
Astatotilapia sp. RAD-102C	?	?	?
Astatotilapia sp. RAD-183A	?	?	?
Astatotilapia sp. RAD-213D	?	?	?
Astatotilapia sp. RAD-224A	?	?	?
Astatotilapia sp. RAD-315B	?	?	?
Astatotilapia sp. RAD-302	?	?	?
Astatotilapia sp. RAD-367C	?	?	?
Astatotilapia sp. RAD-102A	?	?	?
Astatotilapia latifasciata	?	?	?
Astatotilapia calliptera	?	?	?
Astatotilapia sp. 2C8calRo	?	?	?
Astatotilapia cf. calliptera 2C2CFCALLC	?	?	?
Astatotilapia swynnertoni	?	?	?
Astatotilapia sp. 2C9calRo	?	?	?
Astatotilapia sp. R185	?	?	?
Astatotilapia sp. 'orange shoulder'	?	?	?
Astatotilapia sp. 'red chest'	?	?	?
Astatotilapia flaviijosephi	?	?	?
Astatotilapia sp. R182	?	?	?
Astatotilapia sp. R183	?	?	?
Astatotilapia sp. R184	?	?	?
Astatotilapia cf. calliptera 2C1CFCALLC	?	?	?
Haplochromis sp. HT-8689	?	?	?
Haplochromis sp. HT-8961	?	?	?
Haplochromis katavi	?	?	?
Haplochromis plagiodon	?	?	?
Haplochromis nigroides	?	?	?
Haplochromis rubescens	?	?	?
Haplochromis astatodon	?	?	?
Haplochromis sp. 'Lake Kanyaboli'	?	?	?
Haplochromis sp. 'Kyoga'	?	?	?
Haplochromis sp. 'Kwango'	?	?	?
Haplochromis sp. 'Lake Rakai'	?	?	?
Haplochromis sp. 'Lake Kijanebalola'	?	?	?
Haplochromis sp. 'Sanzikwa'	?	?	?
Haplochromis stigmatogenys	?	?	?
Haplochromis stappersii	?	?	?
Haplochromis paludinosus	?	?	?
Haplochromis sp. 'black'	?	?	?
Haplochromis sp. 'big blue'	?	?	?
Haplochromis sp. 9752	?	?	?
Haplochromis sp. HT-8746	?	?	?
Haplochromis sp. 9723	?	?	?
Haplochromis sp. 9724	?	?	?
Haplochromis sp. 9782	?	?	?
Haplochromis sp. 9783	?	?	?
Haplochromis sp. 9786	?	?	?
Haplochromis sp. 9790	?	?	?
Haplochromis sp. 9791	?	?	?
Haplochromis sp. 9784	?	?	?
Haplochromis sp. 9808	?	?	?
Haplochromis sp. 9718	?	?	?
Pillaia indica	1	1	0
Pillaia kachinica	1	1	0
Bihunichthys monopteroides	1	1	0
Nagaichthys filipes	1	1	0
Chendol keelini	1	1	0
Chendol lubricus	1	1	0
Garo khajuriai	1	1	0
Chaudhuria caudata	1	1	0
Chaudhuria ritvae	?	?	?
Chaudhuria fusipinnis	1	1	0
Sinobdella cf. sinensis SCS04-18	?	?	?
Sinobdella sinensis	?	?	?
Mastacemeblus ansorgii	?	?	?
Mastamcembelus catchpolei	?	?	?
Macrognathus fasciatus	?	?	?
Macrognathus albus	?	?	?
Macrognathus cf. maculatus MMNS01	?	?	?
Macrognathus cf. maculatus MCC07-14	?	?	?
Macrognathus aff. tapirus MAT07-17	?	?	?
Macrognathus obscurus	?	?	?
Macrognathus taeniagaster	?	?	?
Macrognathus pavo	?	?	?
Macrognathus caudiocellatus	?	?	?
Macrognathus morehensis	?	?	?
Macrognathus pentophthalmos	?	?	?
Macrognathus aureus	?	?	?
Macrognathus dorsiocellatus	?	?	?
Macrognathus tapirus	?	?	?
Macrognathus guentheri	?	?	?
Macrognathus semiocellatus	?	?	?
Macrognathus malabaricus	?	?	?
Macrognathus keithi	?	?	?
Macrognathus lineatomaculatus	?	?	?
Macrognathus meklongensis	?	?	?
Macrognathus sp. YYS-2002	?	?	?
Macrognathus circumcinctus	?	?	?
Macrognathus zebrinus	?	?	?
Macrognathus aculeatus	?	?	?
Macrognathus pancalus	1	1	0
Macrognathus maculatus	?	?	?
Macrognathus aral	?	?	?
Macrognathus siamensis	?	?	?
Mastacembelus sp. MS-2016	?	?	?
Mastacembelus sp. Lulua-Tshikapa	?	?	?
Mastacembelus cf. favus MFYB04	?	?	?
Mastacembelus cf. favus MFHG26	?	?	?
Mastacembelus sp. GDK064-11	?	?	?
Caecomastacembelus moeruensis	?	?	?
Mastacembelus oatesii	?	?	?
Mastacembelus robertsi	?	?	?
Mastacembelus praensis	?	?	?
Mastacembelus marchei	?	?	?
Mastacembelus seiteri	?	?	?
Mastacembelus sexdecimspinus	?	?	?
Mastacembelus tinwini	?	?	?
Mastacembelus niger	?	?	?
Mastacembelus paucispinis	?	?	?
Mastacembelus alboguttatus	?	?	?
Mastacembelus dayi	?	?	?
Mastacembelus aviceps	?	?	?
Mastacembelus kakrimensis	?	?	?
Mastacembelus shiloangoensis	?	?	?
Mastacembelus crassus	?	?	?
Mastacembelus notophthalmus	?	?	?
Mastacembelus thacbaensis	?	?	?
Mastacembelus strigiventus	?	?	?
Mastacembelus apectoralis	0	0	0
Mastacembelus decorsei	?	?	?
Mastacembelus pantherinus	?	?	?
Mastacembelus greshoffi	?	?	?
Mastacembelus loennbergii	1	1	0
Mastacembelus traversi	?	?	?
Mastacembelus latens	?	?	?
Mastacembelus brichardi	1	1	0
Mastacembelus reygeli	?	?	?
Mastacembelus polli	?	?	?
Mastacembelus trispinosus	?	?	?
Mastacembelus liberiensis	?	?	?
Mastacembelus catchpolei	?	?	?
Mastacembelus sanagali	?	?	?
Mastacembelus dienbienensis	?	?	?
Mastacembelus triolobus	?	?	?
Mastacembelus ansorgii	?	?	?
Mastacembelus simbi	?	?	?
Mastacembelus ophidium	1	1	0
Mastacembelus plagiostomus	1	1	0
Mastacembelus micropectus	1	1	0
Mastacembelus moorii	1	1	0
Mastacembelus albomaculatus	1	1	0
Mastacembelus cf. frenatus SA81489	?	?	?
Mastacembelus cf. frenatus SA81542	?	?	?
Mastacembelus mastacembelus	?	?	?
Mastacembelus aff. platysoma SA77443	?	?	?
Mastacembelus aff. platysoma LR1989	?	?	?
Mastacembelus erythrotaenia	?	?	?
Mastacembelus ellipsifer	1	1	0
Mastacembelus flavidus	1	1	0
Mastacembelus congicus	?	?	?
Mastacembelus aff. micropectus SA80012	?	?	?
Mastacembelus zebratus	?	?	?
Mastacembelus tanganicae	1	1	0
Mastacembelus platysoma	1	1	0
Mastacembelus frenatus	1	1	0
Mastacembelus sp. SA79846-3	?	?	?
Mastacembelus sp. SA79846-2	?	?	?
Mastacembelus sp. SA79846-1	?	?	?
Mastacembelus shiranus	?	?	?
Mastacembelus cf. frenatus SA73321	?	?	?
Mastacembelus cf. armatus AFJ-2012	?	?	?
Mastacembelus unicolor	?	?	?
Mastacembelus armatus	?	?	?
Mastacembelus nigromarginatus	1	1	0
Mastacembelus vanderwaali	1	1	0
Mastacembelus cryptacanthus	?	?	?
Mastacembelus cunningtoni	1	1	0
Mastacembelus brachyrhinus	?	?	?
Mastacembelus sp. SA85576	?	?	?
Mastacembelus taiaensis	?	?	?
Mastacembelus signatus	1	1	0
Mastacembelus sp. CU93446	?	?	?
Mastacembelus sp. SA77238	?	?	?
Mastacembelus stappersii	1	1	0
Mastacembelus favus	?	?	?
Indostomus sp. 36	?	?	?
Indostomus crocodilus	1	1	1
Indostomus spinosus	1	1	1
Indostomus paradoxus	1	1	1
Synbranchidae sp. VietNam-TC-2002	?	?	?
Macrotrema caligans	?	?	?
Synbranchus doeringii	?	?	?
Synbranchus lampreia	0	0	0
Synbranchus madeirae	0	0	0
Synbranchus marmoratus	0	0	0
Synbranchus cf. marmoratus	?	?	?
Monopterus javanensis	?	?	?
Monopterus desilvai	?	?	?
Monopterus digressus	?	?	?
Monopterus eapeni	?	?	?
Monopterus roseni	?	?	?
Monopterus hodgarti	?	?	?
Monopterus bicolor	?	?	?
Monopterus dienbienensis	?	?	?
Monopterus indicus	?	?	?
Monopterus boueti	0	0	0
Monopterus ichthyophoides	?	?	?
Monopterus cuchia	0	0	0
Monopterus fossorius	?	?	?
Monopterus sp. China TC-2002	?	?	?
Monopterus albus	0	0	0
Monopterus sp. B TC-2002	?	?	?
Monopterus sp. A TC-2002	?	?	?
Monopterus sp. C TC-2002	?	?	?
Ophisternon gutturale	?	?	?
Ophisternon infernale	0	0	0
Ophisternon candidum	0	0	0
Ophisternon afrum	0	0	0
Ophisternon aenigmaticum	0	0	0
Ophisternon bengalense	0	0	0
Ophisternon sp. 1 MVM-2008	?	?	?
Pristolepis pentacantha	?	?	?
Pristolepis malabarica	?	?	?
Pristolepis rubripinnis	?	?	?
Pristolepis sp. UF 11555	?	?	?
Pristolepis grootii	?	?	?
Pristolepis marginata	?	?	?
Pristolepis fasciata	?	?	?
Badis soraya	?	?	?
Badis laspiophilus	?	?	?
Badis kyanos	?	?	?
Badis autumnum	?	?	?
Badis andrewraoi	?	?	?
Badis sp. CBM:ZF:14808	?	?	?
Badis cf. tuivaiei SGLRL-M59	?	?	?
Badis cf. tuivaiei SGLRL-M61	?	?	?
Badis cf. tuivaiei SGLRL-M60	?	?	?
Badis britzi	?	?	?
Badis cf. tuivaiei SGLRL-M62	?	?	?
Badis cf. tuivaiei M32	?	?	?
Badis cf. tuivaiei M10	?	?	?
Badis sp. Kolodyne	?	?	?
Badis ferrarisi	?	?	?
Badis juergenschmidti	?	?	?
Badis tuivaiei	?	?	?
Badis dibruensis	?	?	?
Badis chittagongis	?	?	?
Badis singenensis	?	?	?
Badis badis	?	?	?
Badis assamensis	?	?	?
Badis kyar	?	?	?
Badis pyema	?	?	?
Badis ruber	?	?	?
Badis siamensis	?	?	?
Badis sp. Assam-LR-2003	?	?	?
Badis corycaeus	?	?	?
Badis kanabos	?	?	?
Badis khwae	?	?	?
Badis blosyrus	?	?	?
Dario urops	?	?	?
Dario kajal	?	?	?
Dario huli	?	?	?
Dario dayingensis	?	?	?
Dario dario	?	?	?
Dario hysginon	?	?	?
Afronandus sheljuzhkoi	?	?	?
Nandus meni	?	?	?
Nandus marmoratus	?	?	?
Nandus prolixus	?	?	?
Nandus mercatus	?	?	?
Nandus oxyrhynchus	?	?	?
Nandus nebulosus	?	?	?
Nandus andrewi	?	?	?
Nandus nandus	?	?	?
Parachanna sp. BOLD:ABW0157	?	?	?
Parachanna obscura	1	1	1
Parachanna africana	1	1	1
Parachanna insignis	1	1	1
Channa limbata	?	?	?
Channa andrao	?	?	?
Channa sp. CBM:ZF:15595	?	?	?
Channa cf. orientalis CBM:ZF:11950	?	?	?
Channa cf. gachua CBM:ZF:15223	?	?	?
Channa argus kimurai	?	?	?
Channa sp. BOLD:ABW0048	?	?	?
Channa cf. stewartii BOLD:AAC6053	?	?	?
Channa sp. BOLD:ABW0050	?	?	?
Channa cf. melanostigma BOF35F	?	?	?
Channa cf. marulius BOLD:AAC6049	?	?	?
Ophicephalus malabaricus	?	?	?
Channa ninhbinhensis	?	?	?
Channa longistomata	?	?	?
Channa hoaluensis	?	?	?
Channa amphibeus	1	1	1
Channa melanoptera	1	1	1
Channa cyanospilos	1	1	1
Channa nox	1	1	1
Channa ornatipinnis	1	1	1
Channa melanostigma	?	?	?
Channa harcourtbutleri	1	1	1
Channa pulchra	1	1	1
Channa baramensis	1	1	1
Channa diplogramme	?	?	?
Channa pleurophthalma	1	1	1
Channa bleheri	1	1	1
Channa panaw	1	1	1
Channa punctata	1	1	1
Channa burmanica	1	1	1
Channa barca	1	1	1
Channa marulius	1	1	1
Channa cf. marulius 'StungTreng'	?	?	?
Channa orientalis	1	1	1
Channa cf. maculata EASA-2010	?	?	?
Channa sp. BL-2008	?	?	?
Channa asiatica ssp. BTT-2007	?	?	?
Channa gachua	1	1	1
Channa aurantimaculata	1	1	1
Channa stewartii	1	1	1
Channa micropeltes	1	1	1
Channa striata	1	1	1
Channa melasoma	1	1	1
Channa bankanensis	1	1	1
Channa marulioides	1	1	1
Channa lucius	1	1	1
Channa sp. 1 ARM-2007	?	?	?
Channa sp. 2 ARM-2007	?	?	?
Channa maculata	1	1	1
Anabas cobojius	1	1	1
Anabas testudineus	1	1	1
Microctenopoma nigricans	1	1	1
Microctenopoma pekkolai	1	1	1
Microctenopoma congicum	1	1	1
Microctenopoma intermedium	1	1	1
Microctenopoma uelense	1	1	1
Microctenopoma milleri	1	1	1
Microctenopoma ocellifer	1	1	1
Microctenopoma lineatum	1	1	1
Microctenopoma damasi	1	1	1
Microctenopoma nanum	1	1	1
Microctenopoma fasciolatum	1	1	1
Microctenopoma ansorgii	1	1	1
Microctenopoma sp. Mai Ndombe	?	?	?
Sandelia bainsii	1	1	1
Sandelia capensis	1	1	1
Ctenopoma weeksii	1	1	1
Ctenopoma maculatum	1	1	1
Ctenopoma ashbysmithi	1	1	1
Ctenopoma houyi	?	?	?
Ctenopoma multispine	1	1	1
Ctenopoma riggenbachi	?	?	?
Ctenopoma garuanum	1	1	1
Ctenopoma togoensis	?	?	?
Ctenopoma sp. BL-2008	?	?	?
Ctenopoma acutirostre	1	1	1
Ctenopoma nigropannosum	1	1	1
Ctenopoma petherici	1	1	1
Ctenopoma ocellatum	1	1	1
Ctenopoma nebulosum	1	1	1
Ctenopoma pellegrini	1	1	1
Ctenopoma sp. AD-2005	?	?	?
Ctenopoma gabonense	1	1	1
Ctenopoma kingsleyae	1	1	1
Ctenopoma muriei	1	1	1
Ctenopoma sp. WJC-2002	?	?	?
Helostoma temminkii	?	?	?
Osphronemus olfax	?	?	?
Osphronemus laticlavius	?	?	?
Osphronemus exodon	?	?	?
Osphronemus septemfasciatus	?	?	?
Osphronemus goramy	?	?	?
Belontia signata	?	?	?
